DEVELOPMENT_ID,block_group,county,tract,age_c,total_pop_c,total_white_c,total_black_c,total_hispanic_c,poverty_c,income_c,public_assistance_c,owner_c,renter_c,vehicles_c,prop_value_c,year
MD001000005,240037025004,24003,24003702500,32.7,6733,2536,2813,1224,1689,62075,2239,1056,1183,2239,362800,2015
MD001000005,240037025004,24003,24003702500,38.7,6105,2001,2331,1537,1525,67955,2176,1127,1049,2176,361100,2016
MD001000005,240037025004,24003,24003702500,39.6,5949,2760,1942,953,1495,88482,2101,1067,1034,2101,509400,2017
MD001000005,240037025004,24003,24003702500,36.6,6367,2857,1891,1319,1598,97098,2104,1120,984,2104,561900,2018
MD001000005,240037025004,24003,24003702500,37.2,6876,2906,1807,1881,1707,107697,2125,1200,925,2125,544900,2019
MD001000005,240037025004,24003,24003702500,36.9,7505,3345,2179,1649,1793,139875,2334,1463,871,2334,546800,2020
MD002000042,245102805003,24510,24510280500,39.3,1712,32,1536,17,334,11278,1020,86,934,1020,201700,2010
MD002000042,245102805003,24510,24510280500,34.1,2059,98,1861,12,371,10476,1063,75,988,1063,198800,2011
MD002000042,245102805003,24510,24510280500,33.7,2249,121,1969,24,369,9627,1106,52,1054,1106,168300,2012
MD002000042,245102805003,24510,24510280500,32.2,2497,224,2166,20,426,9952,1078,37,1041,1078,164800,2013
MD002000042,245102805003,24510,24510280500,30.9,2412,239,2052,28,408,11996,993,39,954,993,156300,2014
MD002000042,245102805003,24510,24510280500,30.9,2599,267,2255,16,426,12574,1002,29,973,1002,112500,2015
MD002000042,245102805003,24510,24510280500,33.1,2324,233,2019,15,325,12279,983,63,920,983,137200,2016
MD002000042,245102805003,24510,24510280500,35.5,2257,217,1995,22,354,15000,984,77,907,984,135500,2017
MD002000042,245102805003,24510,24510280500,35,2238,135,2038,21,366,13644,979,66,913,979,135100,2018
MD002000042,245102805003,24510,24510280500,40.5,2173,107,2024,16,372,13289,995,60,935,995,137100,2019
MD002000042,245102805003,24510,24510280500,34.3,2851,154,2593,35,352,14304,932,91,841,932,132900,2020
MO058000004,290770055003,29077,29077005500,29.3,4198,3794,34,202,959,29087,1743,981,762,1743,71200,2010
MO058000004,290770055003,29077,29077005500,28.9,4173,3650,131,192,911,29508,1673,960,713,1673,69400,2011
MO058000004,290770055003,29077,29077005500,29.1,4330,3737,231,213,971,27305,1748,915,833,1748,69300,2012
MO058000004,290770055003,29077,29077005500,29.7,4113,3402,352,186,914,27172,1727,846,881,1727,67000,2013
MO058000004,290770055003,29077,29077005500,29.5,4080,3392,505,57,942,28290,1665,728,937,1665,68500,2014
MO058000004,290770055003,29077,29077005500,30.5,4099,3383,478,85,985,26954,1657,641,1016,1657,66500,2015
MO058000004,290770055003,29077,29077005500,30.6,4470,3783,427,108,1034,25803,1759,615,1144,1759,64700,2016
MO058000004,290770055003,29077,29077005500,32.6,4232,3443,273,323,975,26350,1684,688,996,1684,68600,2017
MO058000004,290770055003,29077,29077005500,32.5,4451,3704,278,299,973,28244,1681,713,968,1681,68100,2018
MO058000004,290770055003,29077,29077005500,32.6,4459,3581,442,257,934,28225,1723,684,1039,1723,67500,2019
MO058000004,290770055003,29077,29077005500,33.4,4747,3842,439,311,1044,30411,1917,757,1160,1917,67400,2020
MI025000001,260670303002,26067,26067030300,31.8,3051,2731,31,202,810,31089,1308,733,575,1308,101900,2010
MI025000001,260670303002,26067,26067030300,32.1,3071,2795,0,239,753,33245,1269,716,553,1269,92300,2011
MI025000001,260670303002,26067,26067030300,36.5,2903,2732,0,103,743,28480,1255,667,588,1255,82900,2012
MI025000001,260670303002,26067,26067030300,36.6,2944,2600,0,186,739,32574,1216,633,583,1216,83100,2013
MI025000001,260670303002,26067,26067030300,37.3,2867,2507,0,195,679,34205,1127,647,480,1127,82200,2014
MI025000001,260670303002,26067,26067030300,36.2,2987,2459,0,175,653,31429,1140,691,449,1140,79400,2015
MI025000001,260670303002,26067,26067030300,37.3,2931,2565,0,104,680,32889,1138,680,458,1138,88000,2016
MI025000001,260670303002,26067,26067030300,35.8,2913,2700,0,76,647,35431,1168,640,528,1168,93300,2017
MI025000001,260670303002,26067,26067030300,36,2815,2780,0,0,675,35240,1173,687,486,1173,102200,2018
MI025000001,260670303002,26067,26067030300,36.8,2812,2725,0,34,766,36464,1235,666,569,1235,101000,2019
MI025000001,260670303002,26067,26067030300,35.5,2921,2752,0,130,764,46155,1115,663,452,1115,107600,2020
MT003000002,300930001021,30093,30093000102,32.6,3132,2426,0,236,485,13744,1315,429,886,1315,74400,2020
MT003000003,300930003001,30093,30093000300,36.5,2841,2495,0,219,691,37059,1088,851,237,1088,95200,2010
MT003000003,300930003001,30093,30093000300,36.8,2697,2364,0,238,691,39360,1103,825,278,1103,96900,2011
MT003000003,300930003001,30093,30093000300,39.3,2575,2363,0,124,686,42891,1133,818,315,1133,98400,2012
MT003000003,300930003001,30093,30093000300,35.4,2595,2389,0,119,660,40921,1154,766,388,1154,98200,2013
MT003000003,300930003001,30093,30093000300,36.5,2606,2504,0,70,647,37500,1178,740,438,1178,95300,2014
MT003000003,300930003001,30093,30093000300,37.8,2579,2459,0,55,674,39597,1159,746,413,1159,96200,2015
MT003000003,300930003001,30093,30093000300,38,2452,2344,0,46,642,43651,1076,703,373,1076,102800,2016
MT003000003,300930003001,30093,30093000300,37.4,2443,2361,0,28,638,38705,1076,696,380,1076,99000,2017
MT003000003,300930003001,30093,30093000300,40.9,2386,2221,0,129,615,38586,1047,746,301,1047,107200,2018
MT003000003,300930003001,30093,30093000300,46,2346,2069,0,210,622,44797,1035,802,233,1035,119900,2019
MT003000003,300930003001,30093,30093000300,41.2,2682,2396,0,198,684,50170,1076,863,213,1076,120500,2020
MT003000004,300930003003,30093,30093000300,36.5,2841,2495,0,219,691,37059,1088,851,237,1088,95200,2010
MT003000004,300930003003,30093,30093000300,36.8,2697,2364,0,238,691,39360,1103,825,278,1103,96900,2011
MT003000004,300930003003,30093,30093000300,39.3,2575,2363,0,124,686,42891,1133,818,315,1133,98400,2012
MT003000004,300930003003,30093,30093000300,35.4,2595,2389,0,119,660,40921,1154,766,388,1154,98200,2013
MT003000004,300930003003,30093,30093000300,36.5,2606,2504,0,70,647,37500,1178,740,438,1178,95300,2014
MT003000004,300930003003,30093,30093000300,37.8,2579,2459,0,55,674,39597,1159,746,413,1159,96200,2015
MT003000004,300930003003,30093,30093000300,38,2452,2344,0,46,642,43651,1076,703,373,1076,102800,2016
MT003000004,300930003003,30093,30093000300,37.4,2443,2361,0,28,638,38705,1076,696,380,1076,99000,2017
MT003000004,300930003003,30093,30093000300,40.9,2386,2221,0,129,615,38586,1047,746,301,1047,107200,2018
MT003000004,300930003003,30093,30093000300,46,2346,2069,0,210,622,44797,1035,802,233,1035,119900,2019
MT003000004,300930003003,30093,30093000300,41.2,2682,2396,0,198,684,50170,1076,863,213,1076,120500,2020
NJ003000011,340390304003,34039,34039030400,25.1,5417,231,2122,2961,1235,40781,1437,397,1040,1437,342900,2010
NJ003000011,340390304003,34039,34039030400,25.8,5549,262,1854,3288,1218,35614,1477,285,1192,1477,297900,2011
NJ003000011,340390304003,34039,34039030400,26.2,5737,342,1687,3628,1176,40526,1506,317,1189,1506,252000,2012
NJ003000011,340390304003,34039,34039030400,25.9,5883,437,1548,3789,1233,41400,1566,290,1276,1566,267100,2013
NJ003000011,340390304003,34039,34039030400,26.1,5941,426,1649,3718,1247,32333,1610,278,1332,1610,231300,2014
NJ003000011,340390304003,34039,34039030400,26.1,5995,495,1848,3497,1234,32460,1637,288,1349,1637,202600,2015
NJ003000011,340390304003,34039,34039030400,25.5,5658,426,2132,2980,1268,33350,1670,357,1313,1670,227600,2016
NJ003000011,340390304003,34039,34039030400,26.5,5541,377,2100,2914,1219,33750,1677,323,1354,1677,253100,2017
NJ003000011,340390304003,34039,34039030400,26.6,5630,311,2035,3120,1343,35147,1756,311,1445,1756,250200,2018
NJ003000011,340390304003,34039,34039030400,27.9,5644,248,2121,3058,1362,35781,1827,333,1494,1827,251100,2019
NJ003000011,340390304003,34039,34039030400,27.5,5684,125,2130,3221,1340,39718,1700,371,1329,1700,265000,2020
NM021000001,350150010022,35015,35015001002,29.8,3346,629,51,2434,917,23514,1210,779,431,1210,143100,2020
NY003000040,361190005021,36119,36119000502,53.7,1760,117,356,1039,394,12151,920,14,906,920,NA,2020
OH004000216,390610097002,39061,39061009700,30.8,5250,2837,1895,307,1273,28377,1866,870,996,1866,89500,2010
OH004000216,390610097002,39061,39061009700,30.4,5413,3066,1688,426,1252,29697,1976,821,1155,1976,86700,2011
OH004000216,390610097002,39061,39061009700,28.9,5846,3103,1963,526,1356,28694,2101,677,1424,2101,84400,2012
OH004000216,390610097002,39061,39061009700,29.4,5815,3123,1805,617,1370,28672,2045,602,1443,2045,80800,2013
OH004000216,390610097002,39061,39061009700,29.2,6160,3532,1875,544,1316,29250,2046,732,1314,2046,72700,2014
OH004000216,390610097002,39061,39061009700,30.3,5956,3774,1731,198,1292,27845,2129,702,1427,2129,76000,2015
OH004000216,390610097002,39061,39061009700,32.8,5315,3234,1831,101,1297,26995,2044,693,1351,2044,77400,2016
OH004000216,390610097002,39061,39061009700,31.7,5132,3015,1848,107,1289,29302,2016,688,1328,2016,75700,2017
OH004000216,390610097002,39061,39061009700,31.8,4970,2743,1927,77,1234,27623,2021,736,1285,2021,74300,2018
OH004000216,390610097002,39061,39061009700,34.2,5193,2676,2094,252,1343,30192,2200,852,1348,2200,75200,2019
OH004000216,390610097002,39061,39061009700,35.7,4954,2164,2253,385,1154,40579,2026,769,1257,2026,76300,2020
NY003000070,361190002042,36119,36119000204,34.4,2972,91,650,2093,631,42653,1179,193,986,1179,591900,2020
NY009000002,360010001002,36001,36001000100,31.2,2308,632,1181,376,540,32333,848,340,508,848,129200,2010
NY009000002,360010001002,36001,36001000100,31.5,2425,481,1353,411,544,37772,823,403,420,823,129000,2011
NY009000002,360010001002,36001,36001000100,32.4,2235,413,1303,367,509,35476,768,358,410,768,130100,2012
NY009000002,360010001002,36001,36001000100,36.9,2163,401,1225,417,498,35900,800,326,474,800,123600,2013
NY009000002,360010001002,36001,36001000100,31.3,2201,419,980,659,555,30750,814,288,526,814,94500,2014
NY009000002,360010001002,36001,36001000100,33.8,2001,365,1031,486,453,25179,815,246,569,815,96000,2015
NY009000002,360010001002,36001,36001000100,38.3,1934,321,1050,500,463,30893,843,251,592,843,104300,2016
NY009000002,360010001002,36001,36001000100,38.1,1939,369,1027,438,420,27250,858,230,628,858,104700,2017
NY009000002,360010001002,36001,36001000100,33.6,2022,356,1086,412,438,29063,837,216,621,837,132800,2018
NY009000002,360010001002,36001,36001000100,35.8,2035,303,1256,261,436,32389,800,232,568,800,140400,2019
NY009000002,360010001002,36001,36001000100,31.9,2029,424,1082,217,439,45268,769,280,489,769,145000,2020
PA015000007,420512619003,42051,42051261900,41.6,3714,3001,540,82,717,28047,1536,608,928,1536,79500,2010
PA015000007,420512619003,42051,42051261900,42.8,3552,2911,424,67,709,24103,1508,607,901,1508,83900,2011
PA015000007,420512619003,42051,42051261900,42.9,3457,2838,430,62,671,24228,1439,602,837,1439,83200,2012
PA015000007,420512619003,42051,42051261900,43.6,3515,2863,485,42,705,24410,1527,623,904,1527,76100,2013
PA015000007,420512619003,42051,42051261900,45.3,3439,2857,284,25,686,24620,1541,589,952,1541,79900,2014
PA015000007,420512619003,42051,42051261900,46.3,3680,3064,267,29,734,23073,1674,699,975,1674,88800,2015
PA015000007,420512619003,42051,42051261900,46.8,3700,3009,453,41,677,26713,1613,738,875,1613,95500,2016
PA015000007,420512619003,42051,42051261900,44.7,3617,2947,432,26,692,28254,1635,722,913,1635,103500,2017
PA015000007,420512619003,42051,42051261900,45.5,3302,2672,447,8,634,25026,1549,628,921,1549,109100,2018
PA015000007,420512619003,42051,42051261900,43.8,3362,2592,517,132,534,26920,1551,710,841,1551,99700,2019
PA015000007,420512619003,42051,42051261900,46,3138,2475,436,130,533,24536,1591,717,874,1591,97900,2020
TN003000035,470930020003,47093,47093002000,30.1,3559,861,2619,0,874,24863,1468,786,682,1468,71200,2010
TN003000035,470930020003,47093,47093002000,29.5,3152,614,2498,0,762,23180,1404,766,638,1404,73900,2011
TN003000035,470930020003,47093,47093002000,30.8,3447,677,2714,0,850,23657,1456,717,739,1456,72700,2012
TN003000035,470930020003,47093,47093002000,31.2,3152,380,2674,62,743,22849,1333,622,711,1333,76300,2013
TN003000035,470930020003,47093,47093002000,32.5,3284,447,2736,55,762,22116,1363,561,802,1363,76400,2014
TN003000035,470930020003,47093,47093002000,32.8,3445,655,2641,42,752,23976,1452,598,854,1452,75500,2015
TN003000035,470930020003,47093,47093002000,37.2,3262,604,2481,63,719,25469,1413,585,828,1413,78500,2016
TN003000035,470930020003,47093,47093002000,37.6,3043,457,2366,85,672,28218,1356,557,799,1356,69100,2017
TN003000035,470930020003,47093,47093002000,37.5,3091,531,2256,119,725,25625,1361,521,840,1361,74900,2018
TN003000035,470930020003,47093,47093002000,36.8,2852,441,2132,128,667,26277,1321,574,747,1321,77100,2019
TN003000035,470930020003,47093,47093002000,37.2,2721,273,2159,142,763,25526,1358,573,785,1358,84400,2020
VT009000005,500039712003,50003,50003971200,36.1,5414,5224,18,72,1256,30671,2471,985,1486,2471,159900,2010
VT009000005,500039712003,50003,50003971200,38.5,5088,4808,54,36,1138,29443,2315,931,1384,2315,163600,2011
VT009000005,500039712003,50003,50003971200,40.6,4846,4568,66,75,1105,29000,2282,951,1331,2282,156800,2012
VT009000005,500039712003,50003,50003971200,38.4,5028,4718,83,73,1122,30833,2278,825,1453,2278,159000,2013
VT009000005,500039712003,50003,50003971200,39.9,4923,4525,97,94,1212,29375,2243,751,1492,2243,149700,2014
VT009000005,500039712003,50003,50003971200,41.5,4885,4470,85,64,1127,32434,2150,887,1263,2150,150300,2015
VT009000005,500039712003,50003,50003971200,44.3,4843,4568,57,36,1134,33492,2182,890,1292,2182,144200,2016
VT009000005,500039712003,50003,50003971200,45.7,4675,4498,10,28,1094,34243,2136,823,1313,2136,146500,2017
VT009000005,500039712003,50003,50003971200,49.1,4504,4283,9,40,1011,37729,2083,820,1263,2083,142800,2018
VT009000005,500039712003,50003,50003971200,46.8,4485,4086,11,61,879,43889,2050,871,1179,2050,142000,2019
VT009000005,500039712003,50003,50003971200,49.8,4218,3947,7,37,796,36709,2133,893,1240,2133,146700,2020
IL026000001,170978623002,17097,17097862300,32.9,2687,106,854,1575,536,39375,880,400,480,880,137400,2010
IL026000001,170978623002,17097,17097862300,30.3,2570,156,871,1437,509,35417,794,340,454,794,133000,2011
IL026000001,170978623002,17097,17097862300,27.5,3023,259,1092,1621,633,26682,873,301,572,873,132400,2012
IL026000001,170978623002,17097,17097862300,26.9,2957,227,1161,1561,616,25129,868,233,635,868,111400,2013
IL026000001,170978623002,17097,17097862300,27.2,3217,275,1219,1586,641,27867,949,260,689,949,107100,2014
IL026000001,170978623002,17097,17097862300,27.3,3249,283,1186,1667,665,25491,1002,218,784,1002,108800,2015
IL026000001,170978623002,17097,17097862300,27.3,3116,297,1241,1448,671,22500,1038,170,868,1038,85900,2016
IL026000001,170978623002,17097,17097862300,25.9,2778,260,1052,1256,571,21755,949,189,760,949,104800,2017
IL026000001,170978623002,17097,17097862300,27.1,2917,210,1050,1434,618,22414,984,193,791,984,173400,2018
IL026000001,170978623002,17097,17097862300,30.1,2701,250,1000,1290,645,17402,1050,218,832,1050,96100,2019
IL026000001,170978623002,17097,17097862300,26.5,2790,253,1281,1008,630,16909,1007,200,807,1007,105400,2020
NM008000001,350079505004,35007,35007950500,45,4284,1635,0,2543,1144,30298,1816,1253,563,1816,90100,2010
NM008000001,350079505004,35007,35007950500,44.5,4135,1495,14,2505,1106,29099,1800,1192,608,1800,97400,2011
NM008000001,350079505004,35007,35007950500,44.4,3833,1407,11,2260,985,31565,1707,1123,584,1707,104700,2012
NM008000001,350079505004,35007,35007950500,41,4047,1613,16,2268,1003,32813,1685,1096,589,1685,104600,2013
NM008000001,350079505004,35007,35007950500,44.1,3940,1539,25,2247,966,30708,1648,1085,563,1648,97500,2014
NM008000001,350079505004,35007,35007950500,41,4193,1718,21,2315,985,30779,1794,1279,515,1794,93600,2015
NM008000001,350079505004,35007,35007950500,44.5,3944,1787,4,2028,936,35345,1696,1162,534,1696,78400,2016
NM008000001,350079505004,35007,35007950500,44.9,4065,1738,3,2228,1078,36586,1789,1333,456,1789,83000,2017
NM008000001,350079505004,35007,35007950500,52.1,3689,1591,0,1952,1038,34786,1830,1444,386,1830,92700,2018
NM008000001,350079505004,35007,35007950500,54,3710,1859,0,1674,1051,34936,1928,1512,416,1928,88600,2019
NM008000001,350079505004,35007,35007950500,56,3477,1629,0,1730,997,35568,1852,1369,483,1852,102700,2020
OH003000924,390351238002,39035,39035123800,23.6,2236,832,1289,93,463,14858,883,383,500,883,85000,2010
OH003000924,390351238002,39035,39035123800,24.4,2357,925,1322,76,478,16831,904,336,568,904,90500,2011
OH003000924,390351238002,39035,39035123800,28.1,2314,883,1188,202,474,19000,930,394,536,930,91200,2012
OH003000924,390351238002,39035,39035123800,27,2494,919,1186,301,583,16202,941,330,611,941,86500,2013
OH003000924,390351238002,39035,39035123800,30.3,2241,940,917,257,522,14951,943,281,662,943,85000,2014
OH003000924,390351238002,39035,39035123800,28.2,2402,973,1043,302,590,15417,950,290,660,950,78700,2015
OH003000924,390351238002,39035,39035123800,25.5,2339,774,1137,360,591,15346,926,280,646,926,67700,2016
OH003000924,390351238002,39035,39035123800,22.8,2509,763,1298,355,611,15370,958,231,727,958,71400,2017
OH003000924,390351238002,39035,39035123800,23.8,2430,747,1256,396,545,16774,937,288,649,937,75700,2018
OH003000924,390351238002,39035,39035123800,22.3,2547,696,1415,411,573,21875,948,289,659,948,81600,2019
OH003000924,390351238002,39035,39035123800,20.2,2430,523,1276,427,536,17104,858,273,585,858,83800,2020
OK073000018,401430059001,40143,40143005900,28.2,2618,978,327,1137,731,22883,1053,396,657,1053,42600,2010
OK073000018,401430059001,40143,40143005900,27.2,2716,936,335,1245,739,29438,999,427,572,999,38200,2011
OK073000018,401430059001,40143,40143005900,27.7,2613,986,230,1202,681,35442,915,406,509,915,40800,2012
OK073000018,401430059001,40143,40143005900,26.9,2618,796,249,1313,649,35028,877,326,551,877,37100,2013
OK073000018,401430059001,40143,40143005900,26.6,2393,721,371,1050,625,33661,823,300,523,823,29100,2014
OK073000018,401430059001,40143,40143005900,25.7,2381,768,308,948,600,32328,843,322,521,843,38900,2015
OK073000018,401430059001,40143,40143005900,27,2382,775,261,890,568,30938,869,287,582,869,64200,2016
OK073000018,401430059001,40143,40143005900,26.2,2468,724,275,951,574,31217,873,250,623,873,74600,2017
OK073000018,401430059001,40143,40143005900,27.7,2477,765,292,900,561,33375,911,287,624,911,82200,2018
OK073000018,401430059001,40143,40143005900,28.5,2561,799,297,930,561,33529,910,266,644,910,99200,2019
OK073000018,401430059001,40143,40143005900,29.9,2594,889,277,821,575,36705,1000,278,722,1000,103400,2020
OK002022329,401091045002,40109,40109104500,26.7,3863,982,46,2545,813,28355,1089,470,619,1089,52800,2010
