"","DEVELOPMENT_ID","STATE_NAME","INSPECTION_SCORE","year","in_floodplain","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","blockgroup","ALAND_b","AWATER_b","tract","ALAND_tr","AWATER_tr","pct_poor_poc1","pct_poor_poc2","pct_white","pct_poor","pct_elderly","log_income_pc","pct_renter","pop_density","CFLD_RISKV10","coastal","IFLD_RISKV10","CFLD_RISKS","IFLD_RISKS","STCO"
"6771","IN012000004","IN",97,2015,0,"18","043","070500","2","180430705002",849804,0,"18043070500",3003298,9015,10.7277471730937,8.03131342418092,61.3935969868173,33.6767546683838,10.3578154425612,4.09289601092186,0.868167202572347,0.00187454989621136,NA,NA,1258831.0370267,0,79.8243766846361,"18043"
"6772","IN005000010","IN",92,2017,0,"18","035","000400","2","180350004002",581522,0,"18035000400",1147746,0,8.05970149253731,6.44776119402985,70.1365187713311,47.6680799515445,12.6279863481229,4.42466933556588,0.460869565217391,0.00100770048252689,NA,NA,374168.426844231,0,21.4348888140162,"18035"
"6773","IN031000001","IN",77,2017,0,"18","093","950900","4","180939509004",413269,0,"18093950900",3199924,0,0,0,92.320819112628,15.969868173258,21.8430034129693,4.39171120012137,0.582191780821918,0.00141796263450682,NA,NA,481095.441704166,0,32.532429245283,"18093"
"6774","IN034000001","IN",94,2017,0,"18","153","050300","4","181530503004",481059,0,"18153050300",34985068,1915183,0.482841869287808,0.482841869287808,96.1627906976744,19.1282865713782,12.7906976744186,4.31230432456871,0.822888283378747,0.00178772250389245,NA,NA,440828.403448481,0,28.8241239892183,"18153"
"6775","IN085000001","IN",83,2017,0,"18","151","970800","3","181519708003",15666592,19582,"18151970800",86713877,4514683,0.434782608695652,0,94.8169014084507,7.63124199743918,18.2535211267606,4.44185217577329,0.149014778325123,0.000113298412315837,NA,1,654119.168532901,0,48.1553234501348,"18151"
"6776","IN003000004","IN",92,2017,0,"18","003","000800","2","180030008002",326987,0,"18003000800",2668998,39796,6.11888111888112,5.41958041958042,57.2874493927126,14.7979797979798,2.93522267206478,4.16488795754795,0.716942148760331,0.00302152684969127,NA,NA,548488.46823808,0,39.0498652291105,"18003"
"6777","IN018000001","IN",91,2017,0,"18","123","952400","3","181239524003",582202,0,"18123952400",19345069,1325549,0.83392899690255,0,88.4297520661157,14.0446650124069,24.5867768595041,4.30026931453036,0.36563071297989,0.00166265316848791,NA,NA,1474562.04752726,0,84.6445417789757,"18123"
"6778","IN050000001","IN",83,2017,0,"18","065","976000","2","180659760002",382770,0,"18065976000",3023728,5038,3.02934679709688,0.504891132849479,80.5519053876478,21.2896622313204,11.957950065703,4.0847192320113,0.369458128078818,0.00198813909136035,NA,NA,850803.367003456,0,61.7377021563342,"18065"
"6779","IN020000001","IN",96,2017,0,"18","141","010300","1","181410103001",212112,0,"18141010300",4119714,49668,5.32600157109191,2.356637863315,66.4766248574687,20.3836930455636,8.32383124287343,4.11380970267295,0.622406639004149,0.00413460813155314,NA,1,581894.046933254,0,42.2106637466307,"18141"
"6780","IN025000002","IN",75,2017,0,"18","019","050903","2","180190509032",10032290,44214,"18019050903",14161411,65957,1.42684401451028,0,83.0102622576967,15.3808948004837,10.3762827822121,4.42595787477451,0.342007434944238,0.000262253184467355,NA,NA,482860.530375127,0,32.7282681940701,"18019"
"6781","IN037000010","IN",99,2018,0,"18","129","040600","1","181290406001",2483555,27578,"18129040600",4730711,111675,0.187441424554827,0.187441424554827,96.189917936694,21.9151670951157,16.6471277842907,4.51227071249312,0.206847360912981,0.000686918550223369,NA,NA,1769390.56420367,0,89.9679919137466,"18129"
"6782","IN004000004","IN",89,2018,0,"18","035","002100","2","180350021002",2191511,0,"18035002100",12573017,166311,7.75144138372838,6.79051889814222,70.620239390642,28.0909673286355,18.7159956474429,4.15421088220697,0.500738552437223,0.000838690748072905,NA,NA,484420.09398416,0,32.8798854447439,"18035"
"6783","IN003000008","IN",100,2018,0,"18","003","003600","2","180030036002",1031418,0,"18003003600",6691586,5891,13.6545541860093,12.0057627661277,23.6122618061309,16.4851009291894,10.8533554266777,4.21330520616279,0.430583501006036,0.0011702336007322,NA,NA,1901254.52706237,0,91.5010107816712,"18003"
"6784","IN041000001","IN",86,2018,0,"18","053","000700","4","180530007004",2820995,0,"18053000700",8177264,0,7.56960556844548,7.13457076566125,66.0805445263755,32.0475638051044,14.2370958593307,4.25811025532188,0.459787556904401,0.000624956797158449,NA,NA,710862.877395046,0,52.2110849056604,"18053"
"6785","IN002002002","IN",71,2018,0,"18","083","955500","2","180839555002",382342,0,"18083955500",3171226,261325,3.42420212765957,2.32712765957447,81.7204301075269,19.6896551724138,13.9784946236559,4.19209331745203,0.695278969957081,0.00121618864785977,NA,NA,496711.953115796,0,34.1728436657682,"18083"
"6786","IN009000001","IN",80,2018,0,"18","177","000200","3","181770002003",591253,0,"18177000200",1962426,11020,4.49934980494148,4.16124837451235,82.1205821205821,32.1759259259259,27.4428274428274,4.29402509409532,0.883333333333333,0.00081352652756096,NA,NA,1336297.64245965,0,81.6943227762803,"18177"
"6787","IN041000002","IN",91,2018,0,"18","053","000400","3","180530004003",1322636,53263,"18053000400",10068283,85374,2.98897272199652,2.98897272199652,86.123595505618,25.2286810268516,21.6292134831461,4.24019967528916,0.322164948453608,0.00134579733199459,NA,NA,1506361.61797012,0,85.3289252021563,"18053"
"6788","IN002004004","IN",83,2018,0,"18","083","955600","4","180839556004",1482084,181911,"18083955600",2818304,181911,0.808276753960556,0.517297122534756,94.578313253012,18.4595385115372,30.4819277108434,4.47784447633876,0.489702517162471,0.000560022238955417,NA,NA,507326.112877662,0,35.1372978436658,"18083"
"6789","IN067000001","IN",70,2018,0,"18","083","955000","5","180839550005",1508127,0,"18083955000",8900473,0,2.56410256410256,1.10353781239857,100,27.7507302823759,24.2902208201893,3.93981866282138,0.520833333333333,0.000210194499534854,NA,NA,550587.345577193,0,39.3067722371968,"18083"
"6790","IN003000002","IN",88,2018,0,"18","003","002200","2","180030022002",5194437,0,"18003002200",7441091,0,19.0902663209993,18.4067876502475,62.779552715655,27.2319319792159,10.702875399361,4.32186758063079,0.344377510040161,0.000482054166794207,NA,NA,1851152.50251294,0,90.9492924528302,"18003"
"6791","IN089000001","IN",76,2018,0,"18","113","972000","2","181139720002",7951824,2595025,"18113972000",69743185,3031674,0.919467343056436,0.0317057704502219,90.0763358778626,9.34065934065934,17.2300981461287,4.53841033998767,0.327272727272727,0.000115319453750485,NA,1,434220.394704359,0,28.2808288409704,"18113"
"6792","IN003000003","IN",83,2018,0,"18","003","003600","1","180030036001",1616268,0,"18003003600",6691586,5891,13.6545541860093,12.0057627661277,10.6109324758842,16.4851009291894,7.55627009646302,3.96473092105363,0.674620390455531,0.00076967433618682,NA,NA,1901254.52706237,0,91.5010107816712,"18003"
"6793","IN020000002","IN",90,2018,0,"18","141","010200","1","181410102001",741889,113186,"18141010200",3406704,113186,2.14403518416712,0.513102437236577,93.1330472103004,20.8708708708709,24.1773962804006,4.31856415510118,0.890566037735849,0.000942189465000829,NA,1,387860.971755338,0,22.9426381401617,"18141"
"6794","IN005000009","IN",90,2018,0,"18","035","000300","2","180350003002",590643,0,"18035000300",1130202,0,32.7868852459016,30.327868852459,18.1959564541213,43.2669789227166,9.48678071539658,4.09124476590796,0.788461538461538,0.00108864407095318,NA,NA,607377.759038401,0,44.3922675202156,"18035"
"6795","IN005000011","IN",92,2018,0,"18","035","000400","2","180350004002",581522,0,"18035000400",1147746,0,6.85434516523868,5.63035495716034,71.3028169014084,49.0366687383468,10.2112676056338,4.40747588529126,0.542222222222222,0.000976747225384422,NA,NA,374168.426844231,0,21.4348888140162,"18035"
"6796","IN005000008","IN",86,2018,0,"18","035","001700","1","180350017001",8563925,32254,"18035001700",11278676,46437,14.4230769230769,9.85576923076923,68.8590604026846,44.7916666666667,8.85906040268456,4.06292026373266,0.560553633217993,8.69928216326042e-05,NA,NA,406000.967702645,0,24.9684130727763,"18035"
"6797","IN005000005","IN",80,2018,0,"18","035","002100","2","180350021002",2191511,0,"18035002100",12573017,166311,7.75144138372838,6.79051889814222,70.620239390642,28.0909673286355,18.7159956474429,4.15421088220697,0.500738552437223,0.000838690748072905,NA,NA,484420.09398416,0,32.8798854447439,"18035"
"6798","IN005000012","IN",89,2018,0,"18","035","000300","2","180350003002",590643,0,"18035000300",1130202,0,32.7868852459016,30.327868852459,18.1959564541213,43.2669789227166,9.48678071539658,4.09124476590796,0.788461538461538,0.00108864407095318,NA,NA,607377.759038401,0,44.3922675202156,"18035"
"6799","IN011000011","IN",92,2018,0,"18","089","010201","3","180890102013",3117167,154664,"18089010201",10466603,2144925,24.0355008150697,23.4921209925738,7.56035578144854,30.1032421662742,8.38627700127065,4.21301277880801,0.964194373401535,0.000504945676635227,53.2725363417405,1,520834.386679445,62.4972914409534,36.242840296496,"18089"
"6800","IN036000001","IN",90,2019,0,"18","113","971900","1","181139719001",41660656,318373,"18113971900",48236030,419210,2.71119842829077,2.53438113948919,87.5155666251557,7.89577575996842,13.9788293897883,4.30496420183769,0.450413223140496,7.70991220109448e-05,NA,1,830558.987601989,0,60.4068396226415,"18113"
"6801","IN010000004","IN",81,2019,0,"18","089","021800","3","180890218003",241946,0,"18089021800",2004778,0,23.9412273120138,21.8092768654566,8.56327307326356,27.6577355229041,11.4176974310181,3.98976118771878,0.935483870967742,0.00434394451654501,405.696650441306,1,350785.381470153,67.2318526543879,18.6973551212938,"18089"
"6802","IN010000005","IN",90,2019,0,"18","089","021800","3","180890218003",241946,0,"18089021800",2004778,0,23.9412273120138,21.8092768654566,8.56327307326356,27.6577355229041,11.4176974310181,3.98976118771878,0.935483870967742,0.00434394451654501,405.696650441306,1,350785.381470153,67.2318526543879,18.6973551212938,"18089"
"6803","IN010000001","IN",81,2019,0,"18","089","021800","3","180890218003",241946,0,"18089021800",2004778,0,23.9412273120138,21.8092768654566,8.56327307326356,27.6577355229041,11.4176974310181,3.98976118771878,0.935483870967742,0.00434394451654501,405.696650441306,1,350785.381470153,67.2318526543879,18.6973551212938,"18089"
"6804","IN017000006","IN",37,2019,0,"18","097","341600","2","180973416002",438903,0,"18097341600",1066536,0,31.4511873350923,29.9208443271768,21.0420841683367,34.4063324538259,10.1202404809619,4.21803633120094,0.771670190274841,0.00227385094200769,NA,NA,503389.001187876,0,34.7519373315364,"18097"
"6805","IN035000001","IN",81,2019,0,"18","021","040100","5","180210401005",862297,0,"18021040100",16841196,158589,1.16089613034623,0,100,23.7633965375103,6.80933852140078,4.36072591564195,0.774809160305344,0.00119216464860715,NA,NA,641208.520246197,0,47.0897911051213,"18021"
"6806","IN021000002","IN",46,2019,0,"18","167","001900","1","181670019001",847442,0,"18167001900",3757168,340800,8.21986888552698,6.25315179021684,90.3083700440529,40.0907715582451,8.95741556534508,4.1044188206476,0.819787985865724,0.0016071896365769,NA,NA,566524.197331499,0,40.7366071428571,"18167"
"6807","IN009000002","IN",76,2019,0,"18","177","000700","1","181770007001",1522992,0,"18177000700",14714669,26770,1.70840935478521,0.76297893514679,85.6663872590109,7.90480945248793,37.6362112321878,4.45677583800721,0.280701754385965,0.000783326504669755,NA,NA,911271.296855141,0,65.3049191374663,"18177"
"6808","IN021000004","IN",74,2019,0,"18","167","000300","2","181670003002",1743014,122765,"18167000300",2382658,122765,13.6711281070746,10.8986615678776,88.2352941176471,52.6524541398116,24.2424242424242,4.26988637027867,0.714285714285714,0.000321856278836544,NA,NA,547597.136909471,0,38.9150943396226,"18167"
"6809","IN026000003","IN",82,2019,0,"18","039","002900","2","180390029002",686004,104986,"18039002900",4202645,703582,7.47701736465782,6.86414708886619,78.6053882725832,22.0519108931126,24.2472266244057,4.3127695570523,0.970802919708029,0.000919819709506067,NA,1,808908.783522241,0,59.1581030997305,"18039"
"6810","IN021000006","IN",60,2019,0,"18","167","001000","2","181670010002",2121622,50322,"18167001000",6157782,232316,2.32746955345061,0,84.8064280496713,12.1111111111111,24.6165084002922,4.30766715473257,0.27972027972028,0.000645261031418415,NA,NA,880560.171183209,0,63.5507917789757,"18167"
"6811","IN026000007","IN",88,2019,0,"18","039","002900","2","180390029002",686004,104986,"18039002900",4202645,703582,7.47701736465782,6.86414708886619,78.6053882725832,22.0519108931126,24.2472266244057,4.3127695570523,0.970802919708029,0.000919819709506067,NA,1,808908.783522241,0,59.1581030997305,"18039"
"6812","IN026000001","IN",77,2019,0,"18","039","002600","4","180390026004",380642,0,"18039002600",1942943,0,20.692025664528,20.4399633363886,13.6150234741784,28.7375029063009,12.9107981220657,4.06807448990765,0.848101265822785,0.00111916183710678,NA,1,687184.100740094,0,50.5411893530997,"18039"
"6813","IN011000003","IN",67,2019,0,"18","089","011300","2","180890113002",306471,0,"18089011300",1204514,0,38.5878489326765,37.4384236453202,1.53994225216554,41.2506856829402,21.4629451395573,4.11610941406334,0.925788497217069,0.00339020657745757,0.000218060570844,1,439399.48413337,54.3066088840737,28.6577661725067,"18089"
"6814","IN011000010","IN",58,2019,0,"18","089","010201","2","180890102012",4781692,0,"18089010201",10466603,2144925,21.67027837973,21.2868811468578,16.5366614664587,27.7212868811469,14.1445657826313,4.25654938215219,0.75026455026455,0.000402158901075184,53.2725363417405,1,520834.386679445,62.4972914409534,36.242840296496,"18089"
"6815","IN011000004","IN",90,2019,0,"18","089","012400","6","180890124006",1644791,20389,"18089012400",4271121,20389,22.7788279773157,21.9517958412098,1.5748031496063,27.4669867947179,19.1338582677165,4.35474212342417,0.736600306278714,0.000772134575152709,7205.75038833173,1,880692.090750393,81.3921993499458,63.5718497304582,"18089"
"6816","IN011000012","IN",80,2019,0,"18","089","010205","1","180890102051",395098,0,"18089010205",15152546,6949450,38.7652548456569,38.6934673366834,0,43.7246963562753,25.5054432348367,4.18605179052628,0.980295566502463,0.00162744433026743,1137.17719054786,1,1515363.46334813,71.7984832069339,85.6721698113208,"18089"
"6817","IN011000005","IN",48,2019,0,"18","089","010302","3","180890103023",4948735,0,"18089010302",6096020,0,27.0029673590504,26.6765578635015,0,27.123695976155,14.1833077316948,4.37977672993759,0.584948688711517,0.000394646308602097,0.012618683327929,1,627006.028988761,57.4918743228602,45.6936489218329,"18089"
"6818","IN005000006","IN",74,2019,0,"18","035","000600","3","180350006003",908417,30083,"18035000600",1346083,42471,8.38323353293413,6.65335994677312,84.1761827079935,44.1907320349228,14.8450244698206,4.13817633957304,0.866666666666667,0.000674800229410062,NA,NA,639437.840657768,0,46.9360680592992,"18035"
"6819","IN011000014","IN",51,2019,0,"18","089","011400","1","180890114001",3131885,0,"18089011400",5607917,0,47.1160528144545,46.1431549687283,11.9760479041916,57.4704656011119,9.73053892215569,3.89938270553327,0.786666666666667,0.000213290079297292,209.163766440092,1,492938.997904898,65.5362946912243,33.6969339622642,"18089"
"6820","IN011000007","IN",45,2019,0,"18","089","011900","2","180890119002",571662,0,"18089011900",1293174,0,54.0110650069156,53.8035961272476,1.77165354330709,55.5090655509066,16.7322834645669,4.03570983782786,0.616707616707617,0.00177727398357771,0.006797826136357,1,297225.082624869,56.1375947995666,13.6223888140162,"18089"
"6821","IN011000001","IN",77,2019,0,"18","089","010205","1","180890102051",395098,0,"18089010205",15152546,6949450,38.7652548456569,38.6934673366834,0,43.7246963562753,25.5054432348367,4.18605179052628,0.980295566502463,0.00162744433026743,1137.17719054786,1,1515363.46334813,71.7984832069339,85.6721698113208,"18089"
"6822","IN011000008","IN",93,2019,0,"18","089","010201","3","180890102013",3117167,154664,"18089010201",10466603,2144925,21.67027837973,21.2868811468578,6.19369369369369,27.7212868811469,11.768018018018,4.22515414884981,0.96415770609319,0.00056974810781713,53.2725363417405,1,520834.386679445,62.4972914409534,36.242840296496,"18089"
"6823","IN011000002","IN",79,2019,0,"18","089","012800","3","180890128003",511160,0,"18089012800",1185506,0,52.7225901398087,55.8866813833701,5.3781512605042,55.0837988826816,16.0504201680672,4.00736365431228,0.639784946236559,0.00232803818765162,0.000165075198443,1,437290.92036598,54.2307692307692,28.5187836927224,"18089"
"6824","IN024000001","IN",95,2019,0,"18","147","953100","2","181479531002",60583651,322117,"18147953100",73721144,433046,1.49611011370437,0,92.3658624414836,18.4789440603394,19.4454447245229,4.3647010495947,0.300988319856244,4.5837448786307e-05,NA,NA,1256775.19099797,0,79.7548854447439,"18147"
